"ACT_CUM_75","Adm_Rate","Avg_Cost_Academic_Year","Avg_Cost_Program_Year","Avg_Fac_Sal","City","City_State","COLLEGE","Compl_Repay_1yr_Rate","Compl_Repay_7yr_Rate","CompletionRate_150_4","CompletionRate_150_L4","Control","Highest_Deg","In_state_Tuition","Institution_Name","Lat","Level_of_institution","Locale","Long","Low_Inc_Aid","Main_Campus","Noncom_Repay_1yr_Rate","Noncom_Repay_7yr_Rate","Out_of_state_Tuition","Parent_Ed_HS","Parent_Ed_MS","Parent_Ed_PS","Percent_2OrMore","Percent_AIAN","Percent_Asian","Percent_Black","Percent_Female","Percent_First_Gen","Percent_Full_time_Fac","Percent_Hisp","Percent_Male","Percent_NHPI","Percent_NRA","Percent_Part_time","Percent_UNKN","Percent_Veterans","Percent_White","Predominant_Ugrad_Deg","Religious_Affiliation","RetentionRate_FT4","RetentionRate_FTL4","RetentionRate_PT4","RetentionRate_PTL4","SAT_M_75","SAT_R_75","SAT_W_75","State","TIV_Approval_Date","Top3Majors","Undergrad_Enrollment","URL","Zip"
0,0.0,10255,0,4600,"Helena","Helena_AR",94,0.0,0.0,0.0,0.2879,"Public","Associate_degree",2720,"Phillips_Community_College_of_the_University_of_Arkansas",34.546155,2,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-90.616884,0.760869565,"Yes",0.0,0.0,4520,0.391891892,0.054054054,0.554054054,0.0044,0.0044,0.0015,0.4788,0.662207358,0.445945946,0.5673,0.022,0.095317726,0.0,0.0,0.2709,0.0,0.0,0.489,"Predominantly_certificate-degree_granting","",0.0,0.6312,0.0,0.375,0,0,0,"AR",1966-04-18,"Psychology,_Physics,_Entrepreneurship",683,"www.pccua.edu",723420785
25,0.7775,60045,0,9065,"San_Rafael","San_Rafael_CA",168,0.725252525,0.865269461,0.7189,0.0,"Private_nonprofit","Graduate_degree",43400,"Dominican_University_of_California",37.980014,4,"City:_Small_(population_less_than_100,000)",-122.514654,0.231060606,"Yes",0.50174216,0.648208469,43400,0.27755102,0.028571429,0.693877551,0.0684,0.0073,0.23,0.0539,0.729166667,0.306122449,0.3282,0.1972,0.03219697,0.0146,0.0146,0.1084,0.0713,0.0,0.3428,"Predominantly_bachelors-degree_granting","",0.8633,0.0,0.0,0.0,560,563,550,"CA",1966-01-01,"Nursing,_Dance,_Caribbean_Studies",1374,"www.dominican.edu",949012298
27,0.8635,20502,0,9034,"Rochester_Hills","Rochester_Hills_MI",1013,0.604337152,0.749867233,0.4683,0.0,"Public","Graduate_degree",12064,"Oakland_University",42.674573,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-83.216418,0.360780423,"Yes",0.394586153,0.513053798,24540,0.303732531,0.020520078,0.675747391,0.0301,0.003,0.0465,0.0759,0.607804233,0.324252609,0.511,0.0338,0.046957672,0.0011,0.0198,0.2043,0.0404,0.002314815,0.7493,"Predominantly_bachelors-degree_granting","",0.7496,0.0,0.5571,0.0,610,500,0,"MI",1966-08-01,"Biology,_Developmental_Psychology,_Ecology",16233,"www.oakland.edu",483094401
0,0.3543,59615,0,8315,"Boston","Boston_MA",929,0.0,0.0,0.8125,0.0,"Private_nonprofit","Graduate_degree",44755,"The_New_England_Conservatory_of_Music",42.340946,4,"City:_Large_(population_of_250,000_or_more)",-71.08629,0.235294118,"Yes",0.0,0.0,44755,0.0,0.0,0.0,0.0568,0.0,0.0672,0.0336,0.423529412,0.0,0.2437,0.0439,0.0,0.0,0.3798,0.0155,0.0362,0.0,0.3824,"Predominantly_bachelors-degree_granting","",0.8953,0.0,1.0,0.0,0,0,0,"MA",1968-01-01,"Marketing,_Civil_Engineering,_Russian",387,"necmusic.edu",21155018
27,0.6319,18954,0,7273,"Ruston","Ruston_LA",796,0.719008265,0.826128722,0.519,0.0,"Public","Graduate_degree",9117,"Louisiana_Tech_University",32.528297,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-92.649963,0.333554377,"Yes",0.612314709,0.638492872,25851,0.299115044,0.012743363,0.688141593,0.0273,0.0035,0.0121,0.1388,0.486405836,0.311858407,0.8358,0.0388,0.034482759,5.0E-4,0.0226,0.0718,0.0654,0.0,0.6908,"Predominantly_bachelors-degree_granting","",0.806,0.0,0.1379,0.0,620,580,0,"LA",1965-01-01,"Jewish_Studies,_Public_Health,_Spanish",8009,"www.latech.edu",71272
0,0.0,19800,0,2992,"Sandusky","Sandusky_OH",1655,0.245801527,0.355555556,0.0,0.1667,"Private_for-profit","Associate_degree",9000,"Ohio_Business_College-Sandusky",41.415212,2,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-82.667389,0.782771536,"No",0.076015727,0.23655914,9000,0.547400612,0.056574924,0.396024465,0.0276,0.0,0.0,0.2258,0.813982522,0.603975535,0.2258,0.0415,0.194756554,0.0046,0.0,0.3594,0.0369,0.037453184,0.6636,"Predominantly_certificate-degree_granting","",0.0,0.5,0.0,0.3333,0,0,0,"OH",1987-07-14,"Physics,_Architecture,_Religious_Studies",217,"www.OhioBusinessCollege.Edu",448705871
0,0.0,11302,0,5856,"Twin_Falls","Twin_Falls_ID",495,0.503685504,0.730290456,0.0,0.2147,"Public","Associate_degree",3120,"College_of_Southern_Idaho",42.579837,2,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-114.473901,0.482919255,"Yes",0.314269097,0.534691279,6720,0.335168196,0.080733945,0.584097859,0.017,0.0094,0.0091,0.0121,0.605072464,0.415902141,0.405,0.2355,0.155797101,0.0111,0.0245,0.5196,0.0245,0.0,0.6568,"Predominantly_associates-degree_granting","",0.0,0.604,0.0,0.3153,0,0,0,"ID",1987-10-22,"Nursing,_Epidemiology,_Digital_Communications_and_Media/Multimedia",4047,"www.csi.edu",83301
0,0.0,12573,0,7898,"White_Bear_Lake","White_Bear_Lake_MN",1092,0.592380952,0.800569801,0.0,0.143,"Public","Associate_degree",5360,"Century_College",45.041823,2,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-92.982105,0.489873719,"Yes",0.362804197,0.534502588,5360,0.313707452,0.03066544,0.655627108,0.044,0.0037,0.1805,0.1026,0.560162021,0.344372892,0.4422,0.0816,0.107219443,0.0015,0.022,0.5709,0.0072,0.008101025,0.5569,"Predominantly_associates-degree_granting","",0.0,0.5849,0.0,0.4461,0,0,0,"MN",1972-02-16,"Nursing,_Philosophy,_Animal_Behavior_and_Ethology",7818,"https://www.century.edu",55110
0,0.0,10948,0,6770,"Nanticoke","Nanticoke_PA",1859,0.662731872,0.792114695,0.0,0.1643,"Public","Associate_degree",5040,"Luzerne_County_Community_College",41.194728,2,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-75.991095,0.560051381,"Yes",0.393977415,0.577981651,13200,0.489950702,0.059158134,0.450891164,0.0152,0.0043,0.015,0.0478,0.615285806,0.549108836,0.2913,0.1341,0.105009634,0.0022,2.0E-4,0.5027,0.1033,0.006101477,0.6779,"Predominantly_associates-degree_granting","",0.0,0.5581,0.0,0.3606,0,0,0,"PA",1968-02-01,"Nursing,_Developmental_Psychology,_Nursing",5063,"www.luzerne.edu",186343899
22,0.9857,21026,0,6222,"Alamosa","Alamosa_CO",286,0.586206897,0.793333333,0.2514,0.0,"Public","Graduate_degree",9153,"Adams_State_University",37.473636,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-105.879642,0.463755459,"Yes",0.379102478,0.466257669,20169,0.362754607,0.052376334,0.584869059,0.0404,0.0151,0.0081,0.0747,0.489082969,0.415130941,0.4823,0.3496,0.073362445,0.0066,0.0101,0.1811,0.0394,0.0,0.4561,"Predominantly_bachelors-degree_granting","",0.6098,0.0,1.0,0.0,520,530,0,"CO",1966-01-01,"Biology,_Electrical_Engineering,_Cinematography_and_Film/Video_Production",1982,"www.adams.edu",81101
28,0.696,37339,0,6520,"Wilmore","Wilmore_KY",744,0.722543353,0.871080139,0.6351,0.0,"Private_nonprofit","Graduate_degree",28630,"Asbury_University",37.862029,4,"Town:_Fringe_(in_urban_cluster_up_to_10_miles_from_an_urbanized_area)",-84.662606,0.286307054,"Yes",0.468144044,0.78125,28630,0.22173913,0.014492754,0.763768116,0.004,7.0E-4,0.012,0.0354,0.61549101,0.236231884,0.4717,0.0354,0.163208852,0.002,0.0294,0.1335,0.0654,0.0,0.8158,"Predominantly_bachelors-degree_granting","",0.8155,0.0,0.0,0.0,610,630,0,"KY",1965-12-01,"Biology,_German,_Culinary_Arts",1498,"www.asbury.edu",403901198
0,0.0,11194,0,8094,"El_Cajon","El_Cajon_CA",163,0.0,0.0,0.0,0.2723,"Public","Associate_degree",1388,"Cuyamaca_College",32.744954,2,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-116.943507,0.828335057,"Yes",0.0,0.0,6896,0.494328923,0.115784499,0.389886578,0.0655,0.0051,0.0591,0.0554,0.566356429,0.610113422,0.2032,0.3183,0.328162703,0.004,0.0061,0.7395,0.0077,0.004481213,0.4788,"Predominantly_associates-degree_granting","",0.0,0.7196,0.0,0.4544,0,0,0,"CA",1978-08-09,"Ethnic_Studies,_English,_Cinematography_and_Film/Video_Production",8049,"www.cuyamaca.edu",92019
0,0.0,11074,0,6303,"Coeur_dAlene","Coeur_dAlene_ID",492,0.57038835,0.852631579,0.0,0.246,"Public","Associate_degree",3288,"North_Idaho_College",47.67569,2,"City:_Small_(population_less_than_100,000)",-116.798905,0.525280899,"Yes",0.289457648,0.558655675,8160,0.390799464,0.02635105,0.582849486,0.0,0.0302,0.0149,0.0122,0.571027287,0.417150514,0.4035,0.0545,0.173354735,0.0066,0.0,0.4906,0.0786,0.01364366,0.803,"Predominantly_associates-degree_granting","",0.0,0.5168,0.0,0.3311,0,0,0,"ID",1965-12-01,"Biology,_European_History,_Web_Design",4107,"www.nic.edu/",838142199
0,0.0,14172,0,5257,"Herkimer","Herkimer_NY",1379,0.424299065,0.638722555,0.0,0.3504,"Public","Associate_degree",4980,"Herkimer_County_Community_College",43.032738,2,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-75.007206,0.508099352,"Yes",0.28106152,0.431414357,8010,0.401768793,0.034744157,0.56348705,0.0176,0.0055,0.0136,0.1726,0.569654428,0.43651295,0.4841,0.0825,0.071274298,0.0,0.0513,0.156,0.0096,0.007559395,0.6472,"Predominantly_associates-degree_granting","",0.0,0.5785,0.0,0.44,0,0,0,"NY",1972-01-01,"Computer_Engineering,_English,_Physics",1987,"www.herkimer.edu/",133501598
23,0.388,31003,0,4804,"Grayson","Grayson_KY",765,0.575221239,0.795454546,0.2879,0.0,"Private_nonprofit","Graduate_degree",18560,"Kentucky_Christian_University",38.338805,4,"Town:_Distant_(in_urban_cluster_more_than_10_miles_and_up_to_35_miles_from_an_urbanized_area)",-82.945561,0.369281046,"Yes",0.402489627,0.53271028,18560,0.0,0.0,0.704225352,0.0085,0.0021,0.0021,0.1104,0.434640523,0.295774648,0.5,0.017,0.058823529,0.0,0.0276,0.1295,0.1401,0.0,0.6921,"Predominantly_bachelors-degree_granting","Christian_Churches_and_Churches_of_Christ",0.514,0.0,0.0,0.0,540,500,510,"KY",1965-12-01,"Chinese,_Astrophysics,_Russian",471,"www.kcu.edu",411431199
26,0.7699,40269,0,7868,"Alliance","Alliance_OH",1666,0.758508914,0.890838207,0.5889,0.0,"Private_nonprofit","Graduate_degree",29120,"University_of_Mount_Union",40.905256,4,"Town:_Fringe_(in_urban_cluster_up_to_10_miles_from_an_urbanized_area)",-81.111029,0.18900675,"Yes",0.539568345,0.742268041,29120,0.0,0.0,0.775075988,0.0318,0.0071,0.0085,0.0706,0.453230473,0.224924012,1.0,0.0275,0.0,9.0E-4,0.0038,0.0043,0.0564,0.0,0.7933,"Predominantly_bachelors-degree_granting","United_Methodist",0.7904,0.0,0.0,0.0,570,540,0,"OH",1965-12-01,"German,_Chemistry,_Journalism",2109,"www.mountunion.edu",446013993
26,0.7444,42286,0,7349,"Dallas","Dallas_PA",1868,0.764619883,0.865454546,0.744,0.0,"Private_nonprofit","Graduate_degree",30740,"Misericordia_University",41.345277,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-75.971541,0.233117484,"Yes",0.495744681,0.625287356,30740,0.28458498,0.014822134,0.700592885,0.0251,0.0023,0.0121,0.0275,0.651248844,0.299407115,1.0,0.0349,0.065679926,0.0014,0.0014,0.236,0.0121,0.0,0.8831,"Predominantly_bachelors-degree_granting","Roman_Catholic",0.8226,0.0,0.4,0.0,570,570,0,"PA",1965-12-01,"Economics,_Cinematography_and_Film/Video_Production,_Forensic_Science",2148,"www.misericordia.edu",186121098
0,0.0,12101,0,6444,"San_Antonio","San_Antonio_TX",2153,0.484939759,0.689655172,0.0,0.1538,"Public","Associate_degree",2188,"St_Philips_College",29.41456,2,"City:_Large_(population_of_250,000_or_more)",-98.452987,0.662587413,"Yes",0.279958678,0.409493162,11274,0.442341395,0.107606029,0.450052576,0.0335,0.0023,0.0242,0.1082,0.573717949,0.549947424,0.5471,0.6093,0.187062937,0.001,0.0082,0.853,0.0026,0.006410256,0.2108,"Predominantly_associates-degree_granting","",0.0,0.5609,0.0,0.4064,0,0,0,"TX",1967-05-01,"Cinematography_and_Film/Video_Production,_Religious_Studies,_Portuguese",7975,"www.alamo.edu/spc/",782032098
0,0.0,14559,0,6487,"Yuma","Yuma_AZ",46,0.628205128,0.0,0.0,0.1742,"Public","Associate_degree",2600,"Arizona_Western_College",32.689306,2,"City:_Small_(population_less_than_100,000)",-114.495968,0.637820513,"Yes",0.275974026,0.0,9590,0.430915655,0.179849032,0.389235313,0.0151,0.0108,0.0094,0.0237,0.53229783,0.610764687,0.257,0.7234,0.147682446,0.0037,0.0232,0.6678,0.0375,0.006410256,0.1534,"Predominantly_certificate-degree_granting","",0.0,0.6806,0.0,0.4461,0,0,0,"AZ",1965-01-21,"English,_Civil_Engineering,_Theology",6511,"www.azwestern.edu",853658834
23,0.7395,25728,0,7444,"Farmville","Farmville_VA",2249,0.81100141,0.936280884,0.6495,0.0,"Public","Graduate_degree",12240,"Longwood_University",37.301137,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-78.39575,0.202531646,"Yes",0.624694377,0.724786325,27138,0.0,0.0,0.721123165,0.0356,0.0037,0.0109,0.095,0.687763713,0.278876835,1.0,0.0458,0.015672092,7.0E-4,0.0143,0.0867,0.0407,0.0,0.7534,"Predominantly_bachelors-degree_granting","",0.7978,0.0,0.4444,0.0,530,540,0,"VA",1965-12-01,"Jewish_Studies,_Applied_Mathematics,_Art_History",4326,"www.longwood.edu",23909
24,0.624,15225,0,14631,"Groton","Groton_CT",2526,0.81466195,0.924087208,0.5714,0.0,"Public","Graduate_degree",12024,"University_of_Connecticut-Avery_Point",41.316419,4,"Suburb:_Midsize_(outside_principal_city,_in_urbanized_area_with_population_of_at_least_100,000_but_less_than_250,000)",-72.065336,0.25528914,"No",0.57587007,0.778863233,33816,0.247057213,0.01943608,0.733506707,0.0433,0.0,0.0703,0.0463,0.530965508,0.266493293,0.6957,0.0942,0.016412361,0.0,0.0015,0.0822,0.0433,0.002051545,0.701,"Predominantly_bachelors-degree_granting","",0.8359,0.0,0.0,0.0,580,560,550,"CT",1983-10-19,"Biology,_Geography,_Astrophysics",669,"uconn.edu/",63406097
0,0.6875,13115,0,3053,"Arecibo","Arecibo_PR",2410,0.355810617,0.0,0.2343,0.0,"Private_for-profit","Graduate_degree",6495,"National_University_College-Arecibo",18.474217,4,"City:_Small_(population_less_than_100,000)",-66.719512,0.865912585,"No",0.222724338,0.0,6495,0.425801012,0.04272063,0.531478359,0.0,0.0,0.0,0.0,0.668460356,0.468521641,0.1856,1.0,0.168130903,0.0,0.0,0.3363,0.0,0.007906875,0.0,"Predominantly_associates-degree_granting","",0.5833,0.0,0.0,0.0,0,0,0,"PR",1995-10-30,"Economics,_Biochemistry,_Marine_Biology",1338,"www.nuc.edu",612
0,0.0,28125,0,6091,"San_Francisco","San_Francisco_CA",208,0.394123361,0.773381295,0.3077,0.0,"Private_for-profit","Graduate_degree",18744,"Argosy_University-The_Art_Institute_of_California-San_Francisco",37.780569,4,"City:_Large_(population_of_250,000_or_more)",-122.413417,0.729399336,"No",0.17374499,0.415069104,18744,0.42830242,0.064212409,0.507485171,0.07,0.0064,0.097,0.1081,0.649788711,0.492514829,0.1875,0.2893,0.199969816,0.0191,0.0668,0.275,0.1781,0.018714156,0.1653,"Predominantly_bachelors-degree_granting","",0.4789,0.0,0.4348,0.0,0,0,0,"CA",2012-04-20,"Linguistics,_Entrepreneurship,_Digital_Communications_and_Media/Multimedia",629,"www.artinstitutes.edu/san-francisco/",941024908
21,0.394,29900,0,6203,"New_Orleans","New_Orleans_LA",788,0.716894977,0.582677165,0.3893,0.0,"Private_nonprofit","Bachelors_degree",17064,"Dillard_University",29.996587,4,"City:_Large_(population_of_250,000_or_more)",-90.06464,0.596178344,"Yes",0.529411765,0.499061914,17064,0.337837838,0.015015015,0.647147147,0.0048,8.0E-4,0.0,0.8937,0.732484076,0.352852853,0.5299,0.0048,0.0,0.0048,0.0182,0.065,0.0619,0.0,0.0111,"Predominantly_bachelors-degree_granting","United_Methodist",0.7162,0.0,0.0,0.0,520,530,0,"LA",1965-12-01,"European_History,_Japanese,_Philosophy",1261,"www.dillard.edu",70122
0,0.0,11915,0,9001,"Paramus","Paramus_NJ",1254,0.614003591,0.821292776,0.0,0.2188,"Public","Associate_degree",4362,"Bergen_Community_College",40.951782,2,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-74.088804,0.547488987,"Yes",0.365748244,0.550317316,8238,0.437223975,0.056361725,0.506414301,0.0164,0.0022,0.0622,0.0553,0.5430837,0.493585699,0.2958,0.2496,0.092687225,0.0033,0.0696,0.4121,0.2501,0.006696035,0.2913,"Predominantly_associates-degree_granting","",0.0,0.6433,0.0,0.4873,0,0,0,"NJ",1967-06-26,"Bioethics,_English,_Linguistics",13483,"www.bergen.edu",76521595
0,0.0,12067,0,7350,"Harrison","Harrison_MI",1004,0.463195691,0.67839196,0.0,0.1425,"Public","Associate_degree",3786,"Mid_Michigan_Community_College",43.969586,2,"Rural:_Fringe_(rural_territory_up_to_5_miles_from_an_urbanized_area_or_up_to_2.5_miles_from_an_urban_cluster)",-84.763715,0.553172867,"Yes",0.25463962,0.404925544,6676,0.422318422,0.017797018,0.55988456,0.0121,0.0185,0.003,0.0446,0.544420131,0.44011544,0.3406,0.0416,0.095404814,0.0023,0.0363,0.573,0.0473,0.004814004,0.7943,"Predominantly_certificate-degree_granting","",0.0,0.5675,0.0,0.4795,0,0,0,"MI",1974-01-01,"Genetics,_Agriculture,_Chinese",2644,"www.midmich.edu",486259447
25,0.5469,31802,0,7040,"Saint_Charles","Saint_Charles_MO",1145,0.589108911,0.808833678,0.4932,0.0,"Private_nonprofit","Graduate_degree",16332,"Lindenwood_University",38.785425,4,"City:_Small_(population_less_than_100,000)",-90.501286,0.334736251,"Yes",0.362950545,0.583241455,16332,0.333948907,0.016928286,0.649122807,0.0284,0.0031,0.0063,0.1289,0.577721661,0.350877193,1.0,0.0351,0.115039282,0.0046,0.1221,0.0786,0.1264,0.011503928,0.5451,"Predominantly_bachelors-degree_granting","",0.7025,0.0,0.4444,0.0,580,550,500,"MO",1965-12-01,"International_Studies,_Neuroscience,_Linguistics",7331,"www.lindenwood.edu",633011695
0,0.0,10501,0,6401,"Rock_Springs","Rock_Springs_WY",2393,0.679347826,0.788617886,0.0,0.3815,"Public","Associate_degree",2576,"Western_Wyoming_Community_College",41.590964,2,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-109.237126,0.494724502,"Yes",0.436329588,0.553846154,6848,0.436717663,0.037552156,0.525730181,0.0306,0.0039,0.0059,0.0063,0.58968347,0.474269819,1.0,0.1265,0.19109027,0.002,0.0454,0.6392,0.0,0.0,0.7795,"Predominantly_associates-degree_granting","",0.0,0.6645,0.0,0.3379,0,0,0,"WY",1969-04-10,"Astronomy,_Medieval_and_Renaissance_Studies,_Entrepreneurship",2553,"https://www.westernwyoming.edu",82901
0,0.0,25452,0,5223,"Lansing","Lansing_MI",986,0.0,0.0,0.2453,0.0,"Private_nonprofit","Bachelors_degree",14770,"Great_Lakes_Christian_College",42.754249,4,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-84.638714,0.448598131,"Yes",0.0,0.0,14770,0.0,0.0,0.709677419,0.0075,0.0,0.0,0.1353,0.46728972,0.290322581,1.0,0.015,0.0,0.0,0.0677,0.1955,0.0075,0.0,0.7669,"Predominantly_bachelors-degree_granting","Christian_Churches_and_Churches_of_Christ",0.3778,0.0,1.0,0.0,0,0,0,"MI",1971-05-11,"French,_Education,_Computer_Engineering",133,"www.glcc.edu",489171299
0,0.0,13710,0,6363,"Birmingham","Birmingham_AL",21,0.603290676,0.726937269,0.0,0.0856,"Public","Associate_degree",4440,"Jefferson_State_Community_College",33.652535,2,"City:_Midsize_(population_of_at_least_100,000_but_less_than_250,000)",-86.707233,0.542864222,"Yes",0.358235824,0.475750577,7950,0.41068956,0.039601219,0.549709222,0.031,0.0034,0.0196,0.2348,0.660555005,0.450290778,0.3219,0.0409,0.133795838,0.001,0.0227,0.6163,7.0E-4,0.005203172,0.6458,"Predominantly_associates-degree_granting","",0.0,0.5729,0.0,0.4149,0,0,0,"AL",1968-07-03,"Civil_Engineering,_Accounting,_Biochemistry",7256,"www.jeffersonstate.edu/",352153098
0,0.7011,44679,0,7112,"Hickory","Hickory_NC",1539,0.722077922,0.878787879,0.4799,0.0,"Private_nonprofit","Graduate_degree",33730,"Lenoir-Rhyne_University",35.739968,4,"City:_Small_(population_less_than_100,000)",-81.327598,0.342450766,"Yes",0.395465995,0.642651297,33730,0.297491039,0.01911589,0.683393071,0.0352,0.0057,0.017,0.1333,0.602844639,0.31660693,0.9241,0.0654,0.029540481,6.0E-4,0.0233,0.0893,0.0377,0.0,0.6818,"Predominantly_bachelors-degree_granting","Evangelical_Lutheran_Church",0.7159,0.0,0.0,0.0,550,540,550,"NC",1965-12-01,"Economics,_Public_Health,_Architecture",1590,"www.lr.edu",28601
0,0.0,12944,0,7291,"International_Falls","International_Falls_MN",1073,0.575757576,0.531914894,0.0,0.3167,"Public","Associate_degree",5277,"Rainy_River_Community_College",48.590001,2,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-93.431603,0.529411765,"Yes",0.248,0.421768708,6447,0.0,0.0,0.690322581,0.0739,0.0197,0.0099,0.1773,0.441176471,0.309677419,0.3448,0.1281,0.058823529,0.0,0.0296,0.197,0.0049,0.0,0.5567,"Predominantly_associates-degree_granting","",0.0,0.5556,0.0,0.0,0,0,0,"MN",1965-09-01,"Nursing,_Art,_Mechanical_Engineering",203,"www.rainyriver.edu",56649
24,0.7267,35694,0,5717,"Mitchell","Mitchell_SD",2011,0.792035398,0.80952381,0.4765,0.0,"Private_nonprofit","Graduate_degree",26050,"Dakota_Wesleyan_University",43.697432,4,"Town:_Remote_(in_urban_cluster_more_than_35_miles_from_an_urbanized_area)",-98.031188,0.193089431,"Yes",0.495652174,0.592592593,26050,0.0,0.0,0.710583153,0.0371,0.0064,0.0051,0.0102,0.575203252,0.289416847,0.3313,0.032,0.115853659,0.0,0.0166,0.1472,0.0,0.0,0.8924,"Predominantly_bachelors-degree_granting","United_Methodist",0.7614,0.0,0.0,0.0,530,480,502,"SD",1965-12-01,"Ethnic_Studies,_Biblical_Studies,_Canadian_Studies",781,"www.dwu.edu",573014398
0,0.5726,31499,0,4569,"Saint_Paul","Saint_Paul_MN",1040,0.689223058,0.826530612,0.5161,0.0,"Private_nonprofit","Graduate_degree",21250,"Concordia_University-Saint_Paul",44.949759,4,"City:_Large_(population_of_250,000_or_more)",-93.154861,0.357713583,"Yes",0.463022508,0.728735632,21250,0.320252278,0.015416959,0.664330764,0.0409,0.0045,0.0789,0.1211,0.607252612,0.335669236,0.3173,0.0425,0.227412416,0.0016,0.0409,0.4544,0.0225,0.013521819,0.647,"Predominantly_bachelors-degree_granting","Lutheran_Church_-_Missouri_Synod",0.7162,0.0,0.0,0.0,0,0,0,"MN",1965-12-01,"Neuroscience,_Biblical_Studies,_Nursing",2445,"www.csp.edu",551045494
0,0.0,9091,0,10557,"Grayslake","Grayslake_IL",545,0.626666667,0.742138365,0.0,0.2478,"Public","Associate_degree",3780,"College_of_Lake_County",42.354164,2,"Suburb:_Large_(outside_principal_city,_in_urbanized_area_with_population_of_250,000_or_more)",-88.012291,0.546134663,"Yes",0.340234023,0.527777778,11564,0.409334354,0.110941087,0.47972456,0.0285,0.001,0.0472,0.0689,0.576371571,0.52027544,0.2528,0.3704,0.094451372,0.0024,0.0094,0.635,0.0453,0.006857855,0.4269,"Predominantly_certificate-degree_granting","",0.0,0.7289,0.0,0.5046,0,0,0,"IL",1969-09-15,"Classics,_Photography,_Mathematics",10434,"WWW.CLCILLINOIS.EDU",600301198
32,0.4021,65218,0,13928,"Washington","Washington_DC",366,0.838933333,0.928484108,0.8371,0.0,"Private_nonprofit","Graduate_degree",51950,"George_Washington_University",38.89923,4,"City:_Large_(population_of_250,000_or_more)",-77.048363,0.245454546,"Yes",0.584707646,0.788937409,51950,0.147707385,0.012950648,0.839341967,0.037,0.001,0.0993,0.0664,0.634680135,0.160658033,0.4912,0.0917,0.055892256,0.0011,0.1081,0.0801,0.0546,0.0,0.5407,"Predominantly_bachelors-degree_granting","",0.9022,0.0,0.7273,0.0,700,695,690,"DC",1965-12-01,"African_Studies,_Biomedical_Engineering,_Astronomy",11244,"www.gwu.edu",20052
